outputtimes,outputvec
Sunday 01-Mar-2020 00:00:00,1.92561678430575
Sunday 01-Mar-2020 01:00:00,2.22141096302928
Sunday 01-Mar-2020 02:00:00,1.76049235537486
Sunday 01-Mar-2020 03:00:00,1.20602653370479
Sunday 01-Mar-2020 04:00:00,1.47065744935159
Sunday 01-Mar-2020 05:00:00,1.29492599531144
Sunday 01-Mar-2020 06:00:00,1.18483472827789
Sunday 01-Mar-2020 07:00:00,2.11258135938004
Sunday 01-Mar-2020 08:00:00,2.95310570981354
Sunday 01-Mar-2020 09:00:00,3.40969206820792
Sunday 01-Mar-2020 10:00:00,3.27202791349137
Sunday 01-Mar-2020 11:00:00,3.63306573938136
Sunday 01-Mar-2020 12:00:00,3.16383206465409
Sunday 01-Mar-2020 13:00:00,3.77862408820989
Sunday 01-Mar-2020 14:00:00,3.48358053349328
Sunday 01-Mar-2020 15:00:00,3.92058669079004
Sunday 01-Mar-2020 16:00:00,3.60011573888026
Sunday 01-Mar-2020 17:00:00,2.55401644473954
Sunday 01-Mar-2020 18:00:00,1.66004900887426
Sunday 01-Mar-2020 19:00:00,1.81879080710235
Sunday 01-Mar-2020 20:00:00,1.83202983964054
Sunday 01-Mar-2020 21:00:00,1.53606640481458
Sunday 01-Mar-2020 22:00:00,1.75114248420852
Sunday 01-Mar-2020 23:00:00,1.78848166517487
Monday 02-Mar-2020 00:00:00,1.6426097122161
Monday 02-Mar-2020 01:00:00,2.15538086348252
Monday 02-Mar-2020 02:00:00,1.53438369821024
Monday 02-Mar-2020 03:00:00,1.80222085217101
Monday 02-Mar-2020 04:00:00,1.85112578358864
Monday 02-Mar-2020 05:00:00,0.981750137933952
Monday 02-Mar-2020 06:00:00,0.938083151964686
Monday 02-Mar-2020 07:00:00,2.62087771557545
Monday 02-Mar-2020 08:00:00,2.89732635372683
Monday 02-Mar-2020 09:00:00,3.94736198829885
Monday 02-Mar-2020 10:00:00,4.61909081963107
Monday 02-Mar-2020 11:00:00,4.264680527308
Monday 02-Mar-2020 12:00:00,3.7366651798986
Monday 02-Mar-2020 13:00:00,3.80784278386945
Monday 02-Mar-2020 14:00:00,4.3007945002445
Monday 02-Mar-2020 15:00:00,5.54110398145833
Monday 02-Mar-2020 16:00:00,6.79439720161644
Monday 02-Mar-2020 17:00:00,5.93114660078471
Monday 02-Mar-2020 18:00:00,5.54170627826631
Monday 02-Mar-2020 19:00:00,6.22497657291442
Monday 02-Mar-2020 20:00:00,5.36379840535915
Monday 02-Mar-2020 21:00:00,4.1749451094196
Monday 02-Mar-2020 22:00:00,4.72179344458579
Monday 02-Mar-2020 23:00:00,5.33657193336696
Tuesday 03-Mar-2020 00:00:00,3.54727595017172
Tuesday 03-Mar-2020 01:00:00,2.83572448120993
Tuesday 03-Mar-2020 02:00:00,2.59814036059127
Tuesday 03-Mar-2020 03:00:00,2.34907783325003
Tuesday 03-Mar-2020 04:00:00,3.09749899112171
Tuesday 03-Mar-2020 05:00:00,2.05199090316372
Tuesday 03-Mar-2020 06:00:00,1.48817561687681
Tuesday 03-Mar-2020 07:00:00,1.39528969512906
Tuesday 03-Mar-2020 08:00:00,1.39522996909709
Tuesday 03-Mar-2020 09:00:00,1.44931018074117
Tuesday 03-Mar-2020 10:00:00,2.92549141171189
Tuesday 03-Mar-2020 11:00:00,3.59691997872254
Tuesday 03-Mar-2020 12:00:00,2.26575962243718
Tuesday 03-Mar-2020 13:00:00,2.1375999001996
Tuesday 03-Mar-2020 14:00:00,2.98702750796395
Tuesday 03-Mar-2020 15:00:00,2.96133415878722
Tuesday 03-Mar-2020 16:00:00,2.15422066341094
Tuesday 03-Mar-2020 17:00:00,2.03203510468364
Tuesday 03-Mar-2020 18:00:00,2.22866532986502
Tuesday 03-Mar-2020 19:00:00,2.12649947096161
Tuesday 03-Mar-2020 20:00:00,2.6002884455383
Tuesday 03-Mar-2020 21:00:00,3.80825856965271
Tuesday 03-Mar-2020 22:00:00,3.69082195000879
Tuesday 03-Mar-2020 23:00:00,3.6922215534824
Wednesday 04-Mar-2020 00:00:00,2.83375487060308
Wednesday 04-Mar-2020 01:00:00,3.13097428925886
Wednesday 04-Mar-2020 02:00:00,3.30111092411832
Wednesday 04-Mar-2020 03:00:00,3.06126335576234
Wednesday 04-Mar-2020 04:00:00,3.41969784240265
Wednesday 04-Mar-2020 05:00:00,3.30514750049071
Wednesday 04-Mar-2020 06:00:00,2.98026844428484
Wednesday 04-Mar-2020 07:00:00,2.12029872109254
Wednesday 04-Mar-2020 08:00:00,3.83590493451893
Wednesday 04-Mar-2020 09:00:00,4.73926857929224
Wednesday 04-Mar-2020 10:00:00,4.83514908422343
Wednesday 04-Mar-2020 11:00:00,4.57259955240634
Wednesday 04-Mar-2020 12:00:00,3.96642156105475
Wednesday 04-Mar-2020 13:00:00,3.84339259856011
Wednesday 04-Mar-2020 14:00:00,4.16763322122601
Wednesday 04-Mar-2020 15:00:00,3.67344071228415
Wednesday 04-Mar-2020 16:00:00,3.45427271650633
Wednesday 04-Mar-2020 17:00:00,2.95502397057396
Wednesday 04-Mar-2020 18:00:00,1.66183480384009
Wednesday 04-Mar-2020 19:00:00,1.38473824241262
Wednesday 04-Mar-2020 20:00:00,1.95136704218692
Wednesday 04-Mar-2020 21:00:00,1.48183444869302
Wednesday 04-Mar-2020 22:00:00,2.34257692865499
Wednesday 04-Mar-2020 23:00:00,2.43556974853934
Thursday 05-Mar-2020 00:00:00,2.42566142182567
Thursday 05-Mar-2020 01:00:00,3.2305572274764
Thursday 05-Mar-2020 02:00:00,2.86934951978086
Thursday 05-Mar-2020 03:00:00,2.09491447717244
Thursday 05-Mar-2020 04:00:00,2.261083810919
Thursday 05-Mar-2020 05:00:00,1.92665513260677
Thursday 05-Mar-2020 06:00:00,2.05195029179559
Thursday 05-Mar-2020 07:00:00,1.50465942990432
Thursday 05-Mar-2020 08:00:00,1.88723784051366
Thursday 05-Mar-2020 09:00:00,2.0472339061931
Thursday 05-Mar-2020 10:00:00,1.77660725354067
Thursday 05-Mar-2020 11:00:00,1.46150607251561
Thursday 05-Mar-2020 12:00:00,1.19714939195852
Thursday 05-Mar-2020 13:00:00,1.34133018554965
Thursday 05-Mar-2020 14:00:00,2.33612927724473
Thursday 05-Mar-2020 15:00:00,2.30531993441257
Thursday 05-Mar-2020 16:00:00,2.61734598400746
Thursday 05-Mar-2020 17:00:00,2.26204185048229
Thursday 05-Mar-2020 18:00:00,1.33803549394284
Thursday 05-Mar-2020 19:00:00,1.80286808539431
Thursday 05-Mar-2020 20:00:00,1.1879955106537
Thursday 05-Mar-2020 21:00:00,1.37689263682153
Thursday 05-Mar-2020 22:00:00,1.59838460119376
Thursday 05-Mar-2020 23:00:00,2.02686128451522
Friday 06-Mar-2020 00:00:00,2.40485619805703
Friday 06-Mar-2020 01:00:00,1.6370196496479
Friday 06-Mar-2020 02:00:00,1.47139389695622
Friday 06-Mar-2020 03:00:00,1.34845590707792
Friday 06-Mar-2020 04:00:00,1.45636533878007
Friday 06-Mar-2020 05:00:00,1.88250719343468
Friday 06-Mar-2020 06:00:00,1.70063713550736
Friday 06-Mar-2020 07:00:00,1.86127196651466
Friday 06-Mar-2020 08:00:00,1.82847842025366
Friday 06-Mar-2020 09:00:00,1.86368809979925
Friday 06-Mar-2020 10:00:00,2.57542876689171
Friday 06-Mar-2020 11:00:00,1.69445173040328
Friday 06-Mar-2020 12:00:00,1.83816031219623
Friday 06-Mar-2020 13:00:00,2.16621790224345
Friday 06-Mar-2020 14:00:00,2.60163410186752
Friday 06-Mar-2020 15:00:00,2.85566688066611
Friday 06-Mar-2020 16:00:00,2.91864694678887
Friday 06-Mar-2020 17:00:00,2.09710117384292
Friday 06-Mar-2020 18:00:00,1.43172291609605
Friday 06-Mar-2020 19:00:00,1.52216950435883
Friday 06-Mar-2020 20:00:00,2.11801794137821
Friday 06-Mar-2020 21:00:00,1.50924926149836
Friday 06-Mar-2020 22:00:00,2.19514616066144
Friday 06-Mar-2020 23:00:00,1.76290479984976
Saturday 07-Mar-2020 00:00:00,1.63110392066232
Saturday 07-Mar-2020 01:00:00,1.14869491162797
Saturday 07-Mar-2020 02:00:00,1.56428897586092
Saturday 07-Mar-2020 03:00:00,1.52681585879459
Saturday 07-Mar-2020 04:00:00,2.04446406995411
Saturday 07-Mar-2020 05:00:00,2.80288541804096
Saturday 07-Mar-2020 06:00:00,3.21540562500804
Saturday 07-Mar-2020 07:00:00,3.74679863350034
Saturday 07-Mar-2020 08:00:00,4.29257110210963
Saturday 07-Mar-2020 09:00:00,4.10034551389677
Saturday 07-Mar-2020 10:00:00,3.698400555195
Saturday 07-Mar-2020 11:00:00,4.33998847924738
Saturday 07-Mar-2020 12:00:00,3.53048627434428
Saturday 07-Mar-2020 13:00:00,3.52982530257046
Saturday 07-Mar-2020 14:00:00,3.95657680324798
Saturday 07-Mar-2020 15:00:00,2.86167200543086
Saturday 07-Mar-2020 16:00:00,3.06496329504939
Saturday 07-Mar-2020 17:00:00,2.25713682940726
Saturday 07-Mar-2020 18:00:00,1.89481898424384
Saturday 07-Mar-2020 19:00:00,1.81677369715291
Saturday 07-Mar-2020 20:00:00,1.5801371248513
Saturday 07-Mar-2020 21:00:00,1.72254656444076
Saturday 07-Mar-2020 22:00:00,1.18384965261641
Saturday 07-Mar-2020 23:00:00,1.14477071940192
Sunday 08-Mar-2020 00:00:00,0.720647856677124
Sunday 08-Mar-2020 01:00:00,0.697734428943659
Sunday 08-Mar-2020 03:00:00,0.95008771524879
Sunday 08-Mar-2020 04:00:00,1.2581070436705
Sunday 08-Mar-2020 05:00:00,1.57167638738599
Sunday 08-Mar-2020 06:00:00,1.67541039748475
Sunday 08-Mar-2020 07:00:00,1.37264950612553
Sunday 08-Mar-2020 08:00:00,2.13490827281486
Sunday 08-Mar-2020 09:00:00,2.23293528791141
Sunday 08-Mar-2020 10:00:00,2.75442068924363
Sunday 08-Mar-2020 11:00:00,2.61393700510679
Sunday 08-Mar-2020 12:00:00,2.92361078120874
Sunday 08-Mar-2020 13:00:00,4.11823182122295
Sunday 08-Mar-2020 14:00:00,3.49072580800421
Sunday 08-Mar-2020 15:00:00,3.47092686948794
Sunday 08-Mar-2020 16:00:00,4.01225206918342
Sunday 08-Mar-2020 17:00:00,2.94428825581554
Sunday 08-Mar-2020 18:00:00,2.67650269319249
Sunday 08-Mar-2020 19:00:00,1.30650264161324
Sunday 08-Mar-2020 20:00:00,2.82223315833402
Sunday 08-Mar-2020 21:00:00,2.98376160799306
Sunday 08-Mar-2020 22:00:00,3.28067574340003
Sunday 08-Mar-2020 23:00:00,3.12841813062129
Monday 09-Mar-2020 00:00:00,3.41433253604078
Monday 09-Mar-2020 01:00:00,3.11651514783206
Monday 09-Mar-2020 02:00:00,3.58382942302411
Monday 09-Mar-2020 03:00:00,3.79097612759564
Monday 09-Mar-2020 04:00:00,3.3540522754821
Monday 09-Mar-2020 05:00:00,1.9460644045526
Monday 09-Mar-2020 06:00:00,1.89006172738705
Monday 09-Mar-2020 07:00:00,2.10063482468197
Monday 09-Mar-2020 08:00:00,2.78271450206449
Monday 09-Mar-2020 09:00:00,2.54980391402947
Monday 09-Mar-2020 10:00:00,2.72714747187117
Monday 09-Mar-2020 11:00:00,3.57230084586018
Monday 09-Mar-2020 12:00:00,4.16395244929622
Monday 09-Mar-2020 13:00:00,3.5602434373696
Monday 09-Mar-2020 14:00:00,3.62574130351298
Monday 09-Mar-2020 15:00:00,5.26306311318165
Monday 09-Mar-2020 16:00:00,5.51664149037558
Monday 09-Mar-2020 17:00:00,5.49210038752631
Monday 09-Mar-2020 18:00:00,4.72348741221286
Monday 09-Mar-2020 19:00:00,3.93696088588001
Monday 09-Mar-2020 20:00:00,3.38311986190262
Monday 09-Mar-2020 21:00:00,4.28748177838694
Monday 09-Mar-2020 22:00:00,3.41538187225577
Monday 09-Mar-2020 23:00:00,3.39315487415473
Tuesday 10-Mar-2020 00:00:00,3.86505713627453
Tuesday 10-Mar-2020 01:00:00,3.66287682930598
Tuesday 10-Mar-2020 02:00:00,3.56426710559127
Tuesday 10-Mar-2020 03:00:00,3.45217322856197
Tuesday 10-Mar-2020 04:00:00,3.30461798094727
Tuesday 10-Mar-2020 05:00:00,3.0976873093756
Tuesday 10-Mar-2020 06:00:00,3.1256199385082
Tuesday 10-Mar-2020 07:00:00,3.16730695281233
Tuesday 10-Mar-2020 08:00:00,3.62633883322192
Tuesday 10-Mar-2020 09:00:00,3.63549629807724
Tuesday 10-Mar-2020 10:00:00,4.07923603958715
Tuesday 10-Mar-2020 11:00:00,4.82616134555542
Tuesday 10-Mar-2020 12:00:00,6.9898140175544
Tuesday 10-Mar-2020 13:00:00,6.28028661766324
Tuesday 10-Mar-2020 14:00:00,5.95429816743054
Tuesday 10-Mar-2020 15:00:00,6.83132490809799
Tuesday 10-Mar-2020 16:00:00,5.75307164333396
Tuesday 10-Mar-2020 17:00:00,5.38859907582667
Tuesday 10-Mar-2020 18:00:00,4.9989832299512
Tuesday 10-Mar-2020 19:00:00,5.00638575272469
Tuesday 10-Mar-2020 20:00:00,4.1275497170436
Tuesday 10-Mar-2020 21:00:00,3.47320697146984
Tuesday 10-Mar-2020 22:00:00,3.0802867831854
Tuesday 10-Mar-2020 23:00:00,3.48532638356869
Wednesday 11-Mar-2020 00:00:00,2.56745658840288
Wednesday 11-Mar-2020 01:00:00,3.19470916777516
Wednesday 11-Mar-2020 02:00:00,2.90556936474305
Wednesday 11-Mar-2020 03:00:00,1.80369990112916
Wednesday 11-Mar-2020 04:00:00,1.88011524469468
Wednesday 11-Mar-2020 05:00:00,1.31110640300473
Wednesday 11-Mar-2020 06:00:00,1.72713635825316
Wednesday 11-Mar-2020 07:00:00,1.90298011900633
Wednesday 11-Mar-2020 08:00:00,1.51250344352225
Wednesday 11-Mar-2020 09:00:00,2.09399936326001
Wednesday 11-Mar-2020 10:00:00,1.97787765041218
Wednesday 11-Mar-2020 11:00:00,1.33628839202721
Wednesday 11-Mar-2020 12:00:00,1.41468488835264
Wednesday 11-Mar-2020 13:00:00,0.918694726228468
Wednesday 11-Mar-2020 14:00:00,1.29086534283531
Wednesday 11-Mar-2020 15:00:00,1.24137021069462
Wednesday 11-Mar-2020 16:00:00,1.35965681944624
Wednesday 11-Mar-2020 17:00:00,1.74308156244432
Wednesday 11-Mar-2020 18:00:00,1.97678189658512
Wednesday 11-Mar-2020 19:00:00,2.1848088773411
Wednesday 11-Mar-2020 20:00:00,2.06937993933771
Wednesday 11-Mar-2020 21:00:00,1.84386369705934
Wednesday 11-Mar-2020 22:00:00,1.01456066025316
Wednesday 11-Mar-2020 23:00:00,0.653452370108182
Thursday 12-Mar-2020 00:00:00,1.30185764710791
Thursday 12-Mar-2020 01:00:00,0.858195781858662
Thursday 12-Mar-2020 02:00:00,1.16468879963705
Thursday 12-Mar-2020 03:00:00,0.832766473868875
Thursday 12-Mar-2020 04:00:00,0.759385716659635
Thursday 12-Mar-2020 05:00:00,0.635872104540947
Thursday 12-Mar-2020 06:00:00,0.820467346496292
Thursday 12-Mar-2020 07:00:00,0.930143358126406
Thursday 12-Mar-2020 08:00:00,0.968331899023608
Thursday 12-Mar-2020 09:00:00,1.04880884817015
Thursday 12-Mar-2020 10:00:00,1.25485722959493
Thursday 12-Mar-2020 11:00:00,2.26822250525237
Thursday 12-Mar-2020 12:00:00,2.01965343561711
Thursday 12-Mar-2020 13:00:00,2.46326341804255
Thursday 12-Mar-2020 14:00:00,2.73084236088427
Thursday 12-Mar-2020 15:00:00,2.4919537181363
Thursday 12-Mar-2020 16:00:00,2.60269091518759
Thursday 12-Mar-2020 17:00:00,3.14883576368579
Thursday 12-Mar-2020 18:00:00,2.54669720749575
Thursday 12-Mar-2020 19:00:00,2.40810777392696
Thursday 12-Mar-2020 20:00:00,2.64685347787393
Thursday 12-Mar-2020 21:00:00,2.55150282513398
Thursday 12-Mar-2020 22:00:00,2.76869403630424
Thursday 12-Mar-2020 23:00:00,2.61619953367475
Friday 13-Mar-2020 00:00:00,2.18273528705002
Friday 13-Mar-2020 01:00:00,3.07259390960363
Friday 13-Mar-2020 02:00:00,2.32769557001483
Friday 13-Mar-2020 03:00:00,1.99728983041187
Friday 13-Mar-2020 04:00:00,1.77576274691563
Friday 13-Mar-2020 05:00:00,1.74857084500457
Friday 13-Mar-2020 06:00:00,2.87289053045883
Friday 13-Mar-2020 07:00:00,2.76514014111401
Friday 13-Mar-2020 08:00:00,2.70902811601012
Friday 13-Mar-2020 09:00:00,3.53899703305894
Friday 13-Mar-2020 10:00:00,3.84787820320065
Friday 13-Mar-2020 11:00:00,3.98139422815676
Friday 13-Mar-2020 12:00:00,3.40129877154791
Friday 13-Mar-2020 13:00:00,3.94624293896528
Friday 13-Mar-2020 14:00:00,5.06229526334975
Friday 13-Mar-2020 15:00:00,4.69199673202501
Friday 13-Mar-2020 16:00:00,4.28367054444355
Friday 13-Mar-2020 17:00:00,4.78185807680097
Friday 13-Mar-2020 18:00:00,5.50834215833887
Friday 13-Mar-2020 19:00:00,3.64384784515546
Friday 13-Mar-2020 20:00:00,3.80177590081267
Friday 13-Mar-2020 21:00:00,3.7030392922571
Friday 13-Mar-2020 22:00:00,3.84556021059784
Friday 13-Mar-2020 23:00:00,4.31493530272085
Saturday 14-Mar-2020 00:00:00,2.57688442374378
Saturday 14-Mar-2020 01:00:00,2.72919402021916
Saturday 14-Mar-2020 02:00:00,3.23426962388729
Saturday 14-Mar-2020 03:00:00,3.13926743046845
Saturday 14-Mar-2020 04:00:00,2.61966919031138
Saturday 14-Mar-2020 05:00:00,2.71366910289372
Saturday 14-Mar-2020 06:00:00,1.92522725931252
Saturday 14-Mar-2020 07:00:00,2.16979261681848
Saturday 14-Mar-2020 08:00:00,2.72928562081729
Saturday 14-Mar-2020 09:00:00,3.50444955259263
Saturday 14-Mar-2020 10:00:00,3.24217005517395
Saturday 14-Mar-2020 11:00:00,2.69756062644259
Saturday 14-Mar-2020 12:00:00,2.55218860327106
Saturday 14-Mar-2020 13:00:00,2.51339743507999
Saturday 14-Mar-2020 14:00:00,2.18517733834122
Saturday 14-Mar-2020 15:00:00,2.74071158643152
Saturday 14-Mar-2020 16:00:00,2.77797888160919
Saturday 14-Mar-2020 17:00:00,2.36287254558232
Saturday 14-Mar-2020 18:00:00,2.54017715917611
Saturday 14-Mar-2020 19:00:00,1.88643687087499
Saturday 14-Mar-2020 20:00:00,1.76224288904793
Saturday 14-Mar-2020 21:00:00,1.38136406014731
Saturday 14-Mar-2020 22:00:00,2.12194878983134
Saturday 14-Mar-2020 23:00:00,2.84464409021586
Sunday 15-Mar-2020 00:00:00,1.87056141305224
Sunday 15-Mar-2020 01:00:00,1.7235138525698
Sunday 15-Mar-2020 02:00:00,1.26682016613777
Sunday 15-Mar-2020 03:00:00,1.57876534038469
Sunday 15-Mar-2020 04:00:00,1.01118742080783
Sunday 15-Mar-2020 05:00:00,0.92484232890441
Sunday 15-Mar-2020 06:00:00,1.49671863309931
Sunday 15-Mar-2020 07:00:00,1.69514011220312
Sunday 15-Mar-2020 08:00:00,2.25872382847778
Sunday 15-Mar-2020 09:00:00,2.71416039810964
Sunday 15-Mar-2020 10:00:00,2.43180317185965
Sunday 15-Mar-2020 11:00:00,2.05276236650357
Sunday 15-Mar-2020 12:00:00,2.02472220316763
Sunday 15-Mar-2020 13:00:00,2.09053422199526
Sunday 15-Mar-2020 14:00:00,2.00536779668967
Sunday 15-Mar-2020 15:00:00,2.07195559797984
Sunday 15-Mar-2020 16:00:00,1.95234901251458
Sunday 15-Mar-2020 17:00:00,2.16821739377459
Sunday 15-Mar-2020 18:00:00,1.40984632732318
Sunday 15-Mar-2020 19:00:00,0.945193012304087
Sunday 15-Mar-2020 20:00:00,1.31250396824797
Sunday 15-Mar-2020 21:00:00,1.20816665517083
Sunday 15-Mar-2020 22:00:00,1.20692446601544
Sunday 15-Mar-2020 23:00:00,1.98523718146388
Monday 16-Mar-2020 00:00:00,2.49739864659209
Monday 16-Mar-2020 01:00:00,2.60889504068932
Monday 16-Mar-2020 02:00:00,2.6268802789621
Monday 16-Mar-2020 03:00:00,2.20786473015596
Monday 16-Mar-2020 04:00:00,2.37504385924415
Monday 16-Mar-2020 05:00:00,2.22358569282439
Monday 16-Mar-2020 06:00:00,2.47497474734592
